RptDt;TckrSymb;ISIN;SgmtNm;MinPric;MaxPric;TradAvrgPric;LastPric;AdjstdQt;AdjstdQtTax;RefPric;TradQty;FinInstrmQty
2022-09-23;PETRK418;BRPETR4K0W33;EQUITY CALL;0,15;0,16;0,15;0,16;;;0,17;3;33800
2022-09-23;PETRK419;BRPETR4K0TW4;EQUITY CALL;0,92;1,18;0,99;0,99;;;0,97;206;723900
2022-09-23;PETRK420;BRPETR4K0U43;EQUITY CALL;0,18;0,19;0,18;0,19;;;0,2;3;21500
2022-09-23;PETRK421;BRPETR3K07K2;EQUITY CALL;;;;;;;0,52;;
2022-09-23;PETRK422;BRPETR4K0TT0;EQUITY CALL;0,82;1,13;0,93;0,83;;;0,87;135;131800
2022-09-23;PETRK424;BRPETR4K0T38;EQUITY CALL;1,75;2;1,82;1,82;;;1,79;253;110600
2022-09-23;PETRK426;BRPETR3K07V9;EQUITY CALL;;;;;;;0,47;;
2022-09-23;PETRK427;BRPETR4K0V42;EQUITY CALL;0,15;0,18;0,15;0,18;;;0,18;2;5100
2022-09-23;PETRK431;BRPETR3K07L0;EQUITY CALL;;;;;;;0,43;;
2022-09-23;PETRK432;BRPETR4K0UW2;EQUITY CALL;0,15;0,15;0,15;0,15;;;0,16;6;140800
2022-09-23;PETRK436;BRPETR3K07G0;EQUITY CALL;0,32;0,32;0,32;0,32;;;0,39;1;500
2022-09-23;PETRK437;BRPETR4K0US0;EQUITY CALL;0,13;0,14;0,13;0,13;;;0,14;4;6300
2022-09-23;PETRK439;BRPETR4K0TJ1;EQUITY CALL;0,58;0,77;0,62;0,63;;;0,63;140;521100
2022-09-23;PETRK440;BRPETR4K0VL3;EQUITY CALL;0,07;0,08;0,07;0,07;;;0,09;4;4000
2022-09-23;PETRK441;BRPETR3K07I6;EQUITY CALL;;;;;;;0,35;;
2022-09-23;PETRK442;BRPETR4K0V83;EQUITY CALL;0,09;0,12;0,1;0,12;;;0,13;11;72100
2022-09-23;PETRK447;BRPETR4K0UT8;EQUITY CALL;;;;;;;0,11;;
2022-09-23;PETRK451;BRPETR3K0847;EQUITY CALL;0,22;0,22;0,22;0,22;;;0,29;1;500
2022-09-23;PETRK452;BRPETR4K0V18;EQUITY CALL;0,07;0,11;0,07;0,1;;;0,1;14;318500
2022-09-23;PETRK461;BRPETR3K0839;EQUITY CALL;;;;;;;0,24;;
2022-09-23;PETRK501;BRPETR4K0TK9;EQUITY CALL;;;;;;;0,15;;
2022-09-23;PETRK526;BRPETR4K0TX2;EQUITY CALL;0,07;0,07;0,07;0,07;;;0,08;1;700
2022-09-23;PETRK822;BRPETR4K0W41;EQUITY CALL;21,83;21,9;21,83;21,83;;;21,87;2;5300
2022-09-23;PETRL1;BRPETR4L0ZJ7;EQUITY CALL;11,2;11,61;11,49;11,33;;;12,32;20;202000
2022-09-23;PETRL150;BRPETR4L10I6;EQUITY CALL;;;;;;;28,42;;
2022-09-23;PETRL152;BRPETR3L07Z8;EQUITY CALL;;;;;;;24,57;;
2022-09-23;PETRL159;BRPETR4L12N2;EQUITY CALL;;;;;;;4,11;;
2022-09-23;PETRL165;BRPETR4L12L6;EQUITY CALL;;;;;;;3,83;;
2022-09-23;PETRL170;BRPETR4L10O4;EQUITY CALL;;;;;;;26,7;;
2022-09-23;PETRL171;BRPETR4L12M4;EQUITY CALL;;;;;;;3,55;;
2022-09-23;PETRL172;BRPETR4L1181;EQUITY CALL;;;;;;;16,81;;
2022-09-23;PETRL178;BRPETR4L12T9;EQUITY CALL;;;;;;;3,29;;
2022-09-23;PETRL182;BRPETR3L0812;EQUITY CALL;;;;;;;21,65;;
2022-09-23;PETRL184;BRPETR4L12U7;EQUITY CALL;2,95;2,95;2,95;2,95;;;3,05;2;1300
2022-09-23;PETRL185;BRPETR4L12S1;EQUITY CALL;3,2;3,26;3,2;3,2;;;3,17;2;1100
2022-09-23;PETRL186;BRPETR4L11I4;EQUITY CALL;;;;;;;15,35;;
2022-09-23;PETRL187;BRPETR4L12P7;EQUITY CALL;8,05;8,05;8,05;8,05;;;7,92;1;100
2022-09-23;PETRL194;BRPETR4L11C7;EQUITY CALL;;;;;;;15,84;;
2022-09-23;PETRL198;BRPETR4L12R3;EQUITY CALL;2,64;3,12;2,68;2,73;;;2,71;8;4100
2022-09-23;PETRL200;BRPETR4L10H8;EQUITY CALL;;;;;;;24,12;;
2022-09-23;PETRL206;BRPETR4L11D5;EQUITY CALL;;;;;;;12,94;;
2022-09-23;PETRL211;BRPETR4L1199;EQUITY CALL;;;;;;;14,38;;
2022-09-23;PETRL219;BRPETR4L0VX7;EQUITY CALL;;;;;;;26,76;;
2022-09-23;PETRL224;BRPETR4L11F0;EQUITY CALL;12;13,75;12,38;12;;;11,99;16;5000
2022-09-23;PETRL228;BRPETR4L12B7;EQUITY CALL;2,25;2,56;2,34;2,5;;;2,2;7;4300
2022-09-23;PETRL229;BRPETR4L11H6;EQUITY CALL;11,4;11,6;11,42;11,45;;;11,52;43;56900
2022-09-23;PETRL231;BRPETR4L11B9;EQUITY CALL;;;;;;;13,9;;
2022-09-23;PETRL234;BRPETR4L12D3;EQUITY CALL;2,23;2,88;2,66;2,23;;;2,3;6;2000
2022-09-23;PETRL236;BRPETR4L1124;EQUITY CALL;;;;;;;10,58;;
2022-09-23;PETRL238;BRPETR4L12C5;EQUITY CALL;1,89;2,3;1,94;2;;;2,02;132;124700
2022-09-23;PETRL239;BRPETR4L12G6;EQUITY CALL;1,77;1,94;1,92;1,77;;;1,85;165;92800
2022-09-23;PETRL243;BRPETR4L12F8;EQUITY CALL;1,46;1,85;1,61;1,55;;;1,55;13;17800
2022-09-23;PETRL248;BRPETR3L0853;EQUITY CALL;;;;;;;9,27;;
2022-09-23;PETRL249;BRPETR4L10B1;EQUITY CALL;;;;;;;18,51;;
2022-09-23;PETRL250;BRPETR3L0846;EQUITY CALL;;;;;;;9,06;;
2022-09-23;PETRL251;BRPETR4L10D7;EQUITY CALL;;;;;;;18,02;;
2022-09-23;PETRL254;BRPETR4L11G8;EQUITY CALL;;;;;;;11,05;;
2022-09-23;PETRL256;BRPETR4L10A3;EQUITY CALL;;;;;;;17,78;;
2022-09-23;PETRL258;BRPETR4L11A1;EQUITY CALL;;;;;;;9,22;;
2022-09-23;PETRL259;BRPETR4L10U1;EQUITY CALL;;;;;;;16,32;;
2022-09-23;PETRL260;BRPETR4L0ZN9;EQUITY CALL;;;;;;;19,12;;
2022-09-23;PETRL261;BRPETR4L12E1;EQUITY CALL;1,85;2,25;1,94;1,85;;;1,94;7;2500
2022-09-23;PETRL264;BRPETR4L12Q5;EQUITY CALL;1,35;1,36;1,35;1,35;;;1,29;2;11000
2022-09-23;PETRL266;BRPETR4L1132;EQUITY CALL;8,3;8,5;8,49;8,5;;;8,13;2;6300
2022-09-23;PETRL268;BRPETR4L1140;EQUITY CALL;7,76;8,19;7,88;7,76;;;7,71;3;3900
2022-09-23;PETRL269;BRPETR4L10E5;EQUITY CALL;;;;;;;16,56;;
2022-09-23;PETRL271;BRPETR4L1264;EQUITY CALL;2,25;3,1;2,59;2,4;;;2,39;10;5400
2022-09-23;PETRL272;BRPETR4L12I2;EQUITY CALL;1,53;1,64;1,57;1,53;;;1,62;9;1400
2022-09-23;PETRL276;BRPETR4L12H4;EQUITY CALL;1,38;1,52;1,5;1,38;;;1,48;2;1100
2022-09-23;PETRL277;BRPETR4L12O0;EQUITY CALL;1,11;1,22;1,14;1,18;;;1,17;6;34900
2022-09-23;PETRL278;BRPETR4L1165;EQUITY CALL;;;;;;;8,34;;
2022-09-23;PETRL279;BRPETR4L12V5;EQUITY CALL;1,04;1,25;1,11;1,1;;;1,12;24;116700
2022-09-23;PETRL28;BRPETR4L0ZM1;EQUITY CALL;;;;;;;14,87;;
2022-09-23;PETRL280;BRPETR4L0ZO7;EQUITY CALL;;;;;;;17,52;;
2022-09-23;PETRL281;BRPETR4L10W7;EQUITY CALL;10,85;10,85;10,85;10,85;;;10,35;1;200
2022-09-23;PETRL284;BRPETR4L10P1;EQUITY CALL;13,56;13,62;13,58;13,62;;;13,42;9;8000
2022-09-23;PETRL287;BRPETR4L12K8;EQUITY CALL;0,99;1,02;1,01;1;;;1,02;13;36000
2022-09-23;PETRL289;BRPETR4L11J2;EQUITY CALL;;;;;;;7,09;;
2022-09-23;PETRL290;BRPETR4L0ZW0;EQUITY CALL;;;;;;;16,74;;
2022-09-23;PETRL291;BRPETR4L11V7;EQUITY CALL;;;;;;;4,57;;
2022-09-23;PETRL292;BRPETR4L12J0;EQUITY CALL;0,95;0,96;0,95;0,95;;;0,92;53;7030500
2022-09-23;PETRL299;BRPETR4L10M8;EQUITY CALL;;;;;;;13,66;;
2022-09-23;PETRL300;BRPETR4L0ZP4;EQUITY CALL;;;;;;;15,97;;
2022-09-23;PETRL301;BRPETR4L11E3;EQUITY CALL;;;;;;;6,7;;
2022-09-23;PETRL304;BRPETR4L1157;EQUITY CALL;;;;;;;5,23;;
2022-09-23;PETRL305;BRPETR3L0804;EQUITY CALL;;;;;;;10,14;;
2022-09-23;PETRL306;BRPETR4L10Q9;EQUITY CALL;;;;;;;11,75;;
2022-09-23;PETRL308;BRPETR4L1173;EQUITY CALL;;;;;;;5,94;;
2022-09-23;PETRL310;BRPETR4L1041;EQUITY CALL;;;;;;;15,21;;
2022-09-23;PETRL311;BRPETR4L11L8;EQUITY CALL;;;;;;;5,4;;
2022-09-23;PETRL315;BRPETR4L0WI6;EQUITY CALL;17,8;18;17,84;17,8;;;17,54;3;5000
2022-09-23;PETRL316;BRPETR4L1223;EQUITY CALL;0,91;0,91;0,91;0,91;;;0,97;4;28000
2022-09-23;PETRL317;BRPETR4L0WJ4;EQUITY CALL;;;;;;;17,29;;
2022-09-23;PETRL319;BRPETR4L10L0;EQUITY CALL;;;;;;;10,82;;
2022-09-23;PETRL320;BRPETR4L1066;EQUITY CALL;;;;;;;14,46;;
2022-09-23;PETRL321;BRPETR4L11O2;EQUITY CALL;4,86;5,72;5,11;5,72;;;4,73;2;17000
2022-09-23;PETRL324;BRPETR4L12W3;EQUITY CALL;0,7;0,86;0,76;0,77;;;0,76;66;68700
2022-09-23;PETRL329;BRPETR4L10F2;EQUITY CALL;10,02;10,02;10,02;10,02;;;10,12;1;300
2022-09-23;PETRL330;BRPETR4L1058;EQUITY CALL;13,37;13,37;13,37;13,37;;;13,73;1;500
2022-09-23;PETRL331;BRPETR4L1116;EQUITY CALL;;;;;;;4,89;;
2022-09-23;PETRL334;BRPETR4L10V9;EQUITY CALL;;;;;;;9,67;;
2022-09-23;PETRL339;BRPETR4L11K0;EQUITY CALL;4,25;4,3;4,29;4,25;;;3,97;3;3200
2022-09-23;PETRL340;BRPETR4L1025;EQUITY CALL;12,2;12,24;12,21;12,2;;;13,01;11;40100
2022-09-23;PETRL341;BRPETR4L10R7;EQUITY CALL;;;;;;;8,78;;
2022-09-23;PETRL343;BRPETR4L0Y21;EQUITY CALL;;;;;;;12,46;;
2022-09-23;PETRL344;BRPETR4L11N4;EQUITY CALL;3,41;3,41;3,41;3,41;;;3,42;1;2100
2022-09-23;PETRL346;BRPETR4L0Y39;EQUITY CALL;;;;;;;12,23;;
2022-09-23;PETRL349;BRPETR4L1280;EQUITY CALL;0,46;0,52;0,49;0,46;;;0,5;3;7100
2022-09-23;PETRL355;BRPETR3L0820;EQUITY CALL;;;;;;;6,13;;
2022-09-23;PETRL357;BRPETR4L1207;EQUITY CALL;0,51;0,61;0,58;0,56;;;0,62;557;518600
2022-09-23;PETRL360;BRPETR4L0ZZ3;EQUITY CALL;;;;;;;11,64;;
2022-09-23;PETRL361;BRPETR4L11U9;EQUITY CALL;;;;;;;2,49;;
2022-09-23;PETRL363;BRPETR4L11M6;EQUITY CALL;3;3,22;3,07;3;;;2,93;2;300
2022-09-23;PETRL364;BRPETR4L11P9;EQUITY CALL;2,52;3;2,63;2,52;;;2,6;11;22300
2022-09-23;PETRL366;BRPETR4L10K2;EQUITY CALL;;;;;;;6,5;;
2022-09-23;PETRL370;BRPETR4L0ZS8;EQUITY CALL;;;;;;;10,98;;
2022-09-23;PETRL371;BRPETR4L10N6;EQUITY CALL;;;;;;;6,31;;
2022-09-23;PETRL378;BRPETR4L10X5;EQUITY CALL;3,59;3,81;3,75;3,76;;;3,69;3;2000
2022-09-23;PETRL379;BRPETR4L10T3;EQUITY CALL;;;;;;;5,58;;
2022-09-23;PETRL38;BRPETR4L10Y3;EQUITY CALL;4,38;4,65;4,53;4,4;;;4,42;15;45000
2022-09-23;PETRL380;BRPETR4L0ZV2;EQUITY CALL;;;;;;;10,35;;
2022-09-23;PETRL382;BRPETR4L1249;EQUITY CALL;;;;;;;0,45;;
2022-09-23;PETRL388;BRPETR4L11S3;EQUITY CALL;1,65;2,09;1,74;1,8;;;1,77;582;513900
2022-09-23;PETRL390;BRPETR4L0ZU4;EQUITY CALL;;;;;;;9,74;;
2022-09-23;PETRL392;BRPETR4L0XL8;EQUITY CALL;;;;;;;9,44;;
2022-09-23;PETRL395;BRPETR3L0838;EQUITY CALL;;;;;;;3,68;;
2022-09-23;PETRL396;BRPETR4L10J4;EQUITY CALL;5,84;5,84;5,84;5,84;;;5,06;1;200
2022-09-23;PETRL398;BRPETR4L0Y47;EQUITY CALL;;;;;;;7,5;;
2022-09-23;PETRL400;BRPETR4L0ZK5;EQUITY CALL;;;;;;;9,16;;
2022-09-23;PETRL401;BRPETR4L0Y54;EQUITY CALL;7,2;7,5;7,36;7,2;;;7,3;7;4500
2022-09-23;PETRL404;BRPETR4L11W5;EQUITY CALL;1,57;1,71;1,65;1,59;;;1,7;665;715500
2022-09-23;PETRL408;BRPETR4L11T1;EQUITY CALL;1,11;1,22;1,19;1,15;;;1,23;459;501200
2022-09-23;PETRL409;BRPETR4L11Q7;EQUITY CALL;1,29;1,65;1,38;1,4;;;1,42;862;2260100
2022-09-23;PETRL410;BRPETR4L0ZT6;EQUITY CALL;;;;;;;8,6;;
2022-09-23;PETRL411;BRPETR4L10G0;EQUITY CALL;4,47;4,47;4,47;4,47;;;4,26;1;6000
2022-09-23;PETRL413;BRPETR3L0861;EQUITY CALL;1;1,67;1,26;1,15;;;0,98;7;1500
2022-09-23;PETRL416;BRPETR4L1108;EQUITY CALL;1,24;1,53;1,31;1,39;;;1,35;586;582000
2022-09-23;PETRL419;BRPETR4L1298;EQUITY CALL;;;;;;;0,33;;
2022-09-23;PETRL420;BRPETR4L1017;EQUITY CALL;;;;;;;8,06;;
2022-09-23;PETRL422;BRPETR4L1231;EQUITY CALL;0,29;0,3;0,29;0,29;;;0,28;5;300800
2022-09-23;PETRL426;BRPETR4L1256;EQUITY CALL;0,2;0,28;0,21;0,23;;;0,22;21;1660700
2022-09-23;PETRL429;BRPETR4L10Z0;EQUITY CALL;0,96;1,16;1,02;1,09;;;1,07;731;554700
2022-09-23;PETRL430;BRPETR4L0ZY6;EQUITY CALL;6,5;6,5;6,5;6,5;;;7,55;1;100
2022-09-23;PETRL439;BRPETR4L10C9;EQUITY CALL;2,95;2,95;2,95;2,95;;;2,82;1;100
2022-09-23;PETRL440;BRPETR4L0ZR0;EQUITY CALL;;;;;;;7,06;;
2022-09-23;PETRL441;BRPETR4L11Z8;EQUITY CALL;0,73;0,95;0,79;0,8;;;0,84;456;500200
2022-09-23;PETRL444;BRPETR4L1215;EQUITY CALL;0,04;0,04;0,04;0,04;;;0,01;1;400
2022-09-23;PETRL447;BRPETR4L1272;EQUITY CALL;1,95;2,1;2,01;1,95;;;2,54;18;70000
2022-09-23;PETRL449;BRPETR4L11R5;EQUITY CALL;0,58;0,7;0,67;0,65;;;0,68;637;3820700
2022-09-23;PETRL450;BRPETR4L0ZL3;EQUITY CALL;5,5;5,51;5,5;5,51;;;6,6;2;200
2022-09-23;PETRL451;BRPETR4L10S5;EQUITY CALL;2;2,55;2,08;2,49;;;2,11;430;509200
2022-09-23;PETRL452;BRPETR4L12A9;EQUITY CALL;0,15;0,21;0,16;0,15;;;0,16;31;17900
2022-09-23;PETRL460;BRPETR4L1074;EQUITY CALL;;;;;;;6,16;;
2022-09-23;PETRL463;BRPETR3L0879;EQUITY CALL;;;;;;;0,43;;
2022-09-23;PETRL470;BRPETR4L1009;EQUITY CALL;4,7;5,55;5,5;4,7;;;5,74;8;15100
2022-09-23;PETRL480;BRPETR4L1033;EQUITY CALL;;;;;;;5,35;;
2022-09-23;PETRL481;BRPETR4L11X3;EQUITY CALL;0,29;0,37;0,34;0,35;;;0,37;561;501100
2022-09-23;PETRL482;BRPETR4L12Y9;EQUITY CALL;;;;;;;0,07;;
2022-09-23;PETRL490;BRPETR4L0ZQ2;EQUITY CALL;4,25;4,25;4,25;4,25;;;4,98;1;100
2022-09-23;PETRL499;BRPETR4L11Y1;EQUITY CALL;0,22;0,27;0,23;0,23;;;0,25;450;511100
2022-09-23;PETRL500;BRPETR4L1090;EQUITY CALL;4;4;4;4;;;4,64;1;100
2022-09-23;PETRL502;BRPETR4L12X1;EQUITY CALL;0,03;0,11;0,05;0,08;;;0,05;55;51900
2022-09-23;PETRL510;BRPETR4L0ZX8;EQUITY CALL;3,45;3,8;3,62;3,45;;;4,31;2;200
2022-09-23;PETRL520;BRPETR4L1082;EQUITY CALL;3,2;3,7;3,58;3,22;;;4;8;7700
2022-09-23;PETRM1;BRPETR4M10I4;EQUITY PUT;;;;;;;0,03;;
2022-09-23;PETRM140;BRPETR4M0X46;EQUITY PUT;;;;;;;0,01;;
2022-09-23;PETRM150;BRPETR4M0X38;EQUITY PUT;;;;;;;0,01;;
2022-09-23;PETRM160;BRPETR4M0XG7;EQUITY PUT;;;;;;;0,01;;
2022-09-23;PETRM170;BRPETR4M0X87;EQUITY PUT;0,01;0,01;0,01;0,01;;;0,01;3;85000
2022-09-23;PETRM180;BRPETR4M0X95;EQUITY PUT;;;;;;;0,01;;
2022-09-23;PETRM190;BRPETR4M0XE2;EQUITY PUT;;;;;;;0,01;;
2022-09-23;PETRM191;BRPETR4M11W3;EQUITY PUT;;;;;;;0,01;;
2022-09-23;PETRM2;BRPETR4M10B9;EQUITY PUT;;;;;;;0,06;;
2022-09-23;PETRM200;BRPETR4M0XM5;EQUITY PUT;;;;;;;0,01;;
2022-09-23;PETRM21;BRPETR4M12N0;EQUITY PUT;;;;;;;0,03;;
2022-09-23;PETRM210;BRPETR4M0XF9;EQUITY PUT;;;;;;;0,01;;
2022-09-23;PETRM218;BRPETR4M11F8;EQUITY PUT;;;;;;;8,67;;
2022-09-23;PETRM220;BRPETR4M0XK9;EQUITY PUT;;;;;;;0,01;;
2022-09-23;PETRM223;BRPETR4M11G6;EQUITY PUT;;;;;;;9,08;;
2022-09-23;PETRM228;BRPETR4M11U7;EQUITY PUT;;;;;;;9,92;;
2022-09-23;PETRM230;BRPETR4M0X79;EQUITY PUT;;;;;;;0,01;;
2022-09-23;PETRM232;BRPETR4M12W1;EQUITY PUT;;;;;;;3,82;;
2022-09-23;PETRM233;BRPETR4M11N2;EQUITY PUT;;;;;;;10,78;;
2022-09-23;PETRM235;BRPETR4M12T7;EQUITY PUT;;;;;;;4,12;;
2022-09-23;PETRM238;BRPETR4M11E1;EQUITY PUT;;;;;;;11,65;;
2022-09-23;PETRM239;BRPETR4M11K8;EQUITY PUT;;;;;;;12,54;;
2022-09-23;PETRM24;BRPETR4M1180;EQUITY PUT;;;;;;;13,44;;
2022-09-23;PETRM240;BRPETR4M0X61;EQUITY PUT;;;;;;;0,01;;
2022-09-23;PETRM243;BRPETR4M1198;EQUITY PUT;;;;;;;14,34;;
2022-09-23;PETRM247;BRPETR4M1339;EQUITY PUT;;;;;;;4,43;;
2022-09-23;PETRM249;BRPETR4M11Q5;EQUITY PUT;;;;;;;15,25;;
2022-09-23;PETRM250;BRPETR4M0XA0;EQUITY PUT;;;;;;;0,01;;
2022-09-23;PETRM254;BRPETR4M1206;EQUITY PUT;;;;;;;0,19;;
2022-09-23;PETRM256;BRPETR4M1214;EQUITY PUT;;;;;;;0,14;;
2022-09-23;PETRM257;BRPETR4M12U5;EQUITY PUT;;;;;;;4,75;;
2022-09-23;PETRM259;BRPETR4M10N4;EQUITY PUT;;;;;;;0,01;;
2022-09-23;PETRM260;BRPETR4M0XI3;EQUITY PUT;0,01;0,01;0,01;0,01;;;0,01;16;61100
2022-09-23;PETRM261;BRPETR4M12I0;EQUITY PUT;;;;;;;0,16;;
2022-09-23;PETRM262;BRPETR4M12Q3;EQUITY PUT;;;;;;;4,92;;
2022-09-23;PETRM266;BRPETR4M12C3;EQUITY PUT;;;;;;;0,27;;
2022-09-23;PETRM270;BRPETR4M0XC6;EQUITY PUT;;;;;;;0,01;;
2022-09-23;PETRM271;BRPETR4M1222;EQUITY PUT;;;;;;;0,23;;
2022-09-23;PETRM272;BRPETR4M12L4;EQUITY PUT;;;;;;;0,31;;
2022-09-23;PETRM274;BRPETR4M1115;EQUITY PUT;;;;;;;0,07;;
2022-09-23;PETRM275;BRPETR4M12S9;EQUITY PUT;;;;;;;5,08;;
2022-09-23;PETRM278;BRPETR4M12Z4;EQUITY PUT;;;;;;;5,43;;
2022-09-23;PETRM280;BRPETR4M0XJ1;EQUITY PUT;0,01;0,05;0,01;0,01;;;0,01;11;1100
2022-09-23;PETRM281;BRPETR4M0YE0;EQUITY PUT;;;;;;;0,01;;
2022-09-23;PETRM282;BRPETR4M12K6;EQUITY PUT;;;;;;;0,36;;
2022-09-23;PETRM284;BRPETR4M10Q7;EQUITY PUT;;;;;;;0,1;;
2022-09-23;PETRM286;BRPETR4M1248;EQUITY PUT;;;;;;;0,64;;
2022-09-23;PETRM287;BRPETR4M1305;EQUITY PUT;;;;;;;5,78;;
2022-09-23;PETRM289;BRPETR4M12J8;EQUITY PUT;;;;;;;0,42;;
2022-09-23;PETRM290;BRPETR4M0X53;EQUITY PUT;0,01;0,03;0,02;0,03;;;0,01;2;700
2022-09-23;PETRM291;BRPETR4M10P9;EQUITY PUT;;;;;;;0,09;;
2022-09-23;PETRM292;BRPETR4M12E9;EQUITY PUT;;;;;;;0,73;;
2022-09-23;PETRM296;BRPETR4M1255;EQUITY PUT;;;;;;;0,48;;
2022-09-23;PETRM297;BRPETR4M11Y9;EQUITY PUT;;;;;;;0,55;;
2022-09-23;PETRM299;BRPETR4M1123;EQUITY PUT;;;;;;;0,29;;
2022-09-23;PETRM3;BRPETR4M1073;EQUITY PUT;;;;;;;0,12;;
2022-09-23;PETRM300;BRPETR4M0XL7;EQUITY PUT;;;;;;;0,01;;
2022-09-23;PETRM301;BRPETR4M0YV4;EQUITY PUT;;;;;;;0,08;;
2022-09-23;PETRM302;BRPETR4M12R1;EQUITY PUT;;;;;;;6,14;;
2022-09-23;PETRM304;BRPETR4M10Y1;EQUITY PUT;;;;;;;0,21;;
2022-09-23;PETRM308;BRPETR4M1313;EQUITY PUT;;;;;;;6,32;;
2022-09-23;PETRM310;BRPETR4M0XH5;EQUITY PUT;0,01;0,02;0,01;0,02;;;0,01;2;1700
2022-09-23;PETRM312;BRPETR4M1396;EQUITY PUT;;;;;;;7,27;;
2022-09-23;PETRM314;BRPETR4M10W5;EQUITY PUT;;;;;;;0,39;;
2022-09-23;PETRM316;BRPETR4M12F6;EQUITY PUT;;;;;;;0,83;;
2022-09-23;PETRM318;BRPETR3M06S3;EQUITY PUT;;;;;;;0,62;;
2022-09-23;PETRM320;BRPETR4M0XB8;EQUITY PUT;;;;;;;0,01;;
2022-09-23;PETRM321;BRPETR4M11X1;EQUITY PUT;;;;;;;0,94;;
2022-09-23;PETRM324;BRPETR4M10O2;EQUITY PUT;0,2;0,24;0,22;0,24;;;0,15;2;200
2022-09-23;PETRM328;BRPETR3M06T1;EQUITY PUT;;;;;;;0,79;;
2022-09-23;PETRM330;BRPETR4M0XD4;EQUITY PUT;;;;;;;0,01;;
2022-09-23;PETRM331;BRPETR4M12D1;EQUITY PUT;;;;;;;1,2;;
2022-09-23;PETRM332;BRPETR4M1263;EQUITY PUT;;;;;;;1,68;;
2022-09-23;PETRM334;BRPETR4M10S3;EQUITY PUT;;;;;;;0,52;;
2022-09-23;PETRM336;BRPETR4M1297;EQUITY PUT;1,13;1,38;1,34;1,38;;;1,35;12;29600
2022-09-23;PETRM339;BRPETR4M10V7;EQUITY PUT;0,7;0,7;0,7;0,7;;;0,68;1;700
2022-09-23;PETRM34;BRPETR4M1024;EQUITY PUT;;;;;;;0,25;;
2022-09-23;PETRM341;BRPETR4M1230;EQUITY PUT;;;;;;;1,51;;
2022-09-23;PETRM342;BRPETR4M12A7;EQUITY PUT;;;;;;;1,86;;
2022-09-23;PETRM345;BRPETR4M1388;EQUITY PUT;;;;;;;8,06;;
2022-09-23;PETRM347;BRPETR3M06U9;EQUITY PUT;;;;;;;2,43;;
2022-09-23;PETRM348;BRPETR4M10X3;EQUITY PUT;;;;;;;0,88;;
2022-09-23;PETRM349;BRPETR4M1008;EQUITY PUT;;;;;;;0,33;;
2022-09-23;PETRM351;BRPETR4M1131;EQUITY PUT;;;;;;;1,13;;
2022-09-23;PETRM352;BRPETR4M12X9;EQUITY PUT;;;;;;;5,6;;
2022-09-23;PETRM356;BRPETR4M12M2;EQUITY PUT;;;;;;;2,06;;
2022-09-23;PETRM357;BRPETR4M1271;EQUITY PUT;;;;;;;2,28;;
2022-09-23;PETRM359;BRPETR4M1065;EQUITY PUT;;;;;;;0,45;;
2022-09-23;PETRM361;BRPETR4M0Y45;EQUITY PUT;;;;;;;0,18;;
2022-09-23;PETRM362;BRPETR4M12B5;EQUITY PUT;;;;;;;2,74;;
2022-09-23;PETRM366;BRPETR4M12H2;EQUITY PUT;;;;;;;2,5;;
2022-09-23;PETRM368;BRPETR4M10Z8;EQUITY PUT;;;;;;;1,42;;
2022-09-23;PETRM369;BRPETR4M10H6;EQUITY PUT;;;;;;;0,59;;
2022-09-23;PETRM372;BRPETR4M12P5;EQUITY PUT;;;;;;;7,08;;
2022-09-23;PETRM376;BRPETR4M12G4;EQUITY PUT;;;;;;;2,99;;
2022-09-23;PETRM378;BRPETR4M1149;EQUITY PUT;1,7;1,77;1,74;1,77;;;1,77;4;1400
2022-09-23;PETRM379;BRPETR4M1040;EQUITY PUT;0,5;0,8;0,62;0,78;;;0,78;5;500
2022-09-23;PETRM381;BRPETR4M11Z6;EQUITY PUT;;;;;;;3,25;;
2022-09-23;PETRM382;BRPETR4M12V3;EQUITY PUT;;;;;;;7,86;;
2022-09-23;PETRM386;BRPETR4M1289;EQUITY PUT;;;;;;;3,53;;
2022-09-23;PETRM388;BRPETR4M10R5;EQUITY PUT;2,05;2,19;2,12;2,19;;;2,17;55;188000
2022-09-23;PETRM389;BRPETR4M10E3;EQUITY PUT;0,95;1;0,97;0,97;;;1;17;56800
2022-09-23;PETRM391;BRPETR4M10M6;EQUITY PUT;;;;;;;1,06;;
2022-09-23;PETRM397;BRPETR4M12O8;EQUITY PUT;;;;;;;4,27;;
2022-09-23;PETRM399;BRPETR4M10K0;EQUITY PUT;;;;;;;1,27;;
2022-09-23;PETRM40;BRPETR3M06V7;EQUITY PUT;;;;;;;7,63;;
2022-09-23;PETRM402;BRPETR4M12Y7;EQUITY PUT;;;;;;;9,5;;
2022-09-23;PETRM404;BRPETR4M10T1;EQUITY PUT;2,26;2,55;2,48;2,55;;;2,62;11;58700
2022-09-23;PETRM410;BRPETR4M10D5;EQUITY PUT;;;;;;;1,59;;
2022-09-23;PETRM412;BRPETR4M1321;EQUITY PUT;;;;;;;10,35;;
2022-09-23;PETRM414;BRPETR4M10U9;EQUITY PUT;3,01;3,01;3,01;3,01;;;3,12;3;3000
2022-09-23;PETRM420;BRPETR4M1016;EQUITY PUT;;;;;;;1,96;;
